vaccine,country,year,coverage,coverage_subnat,age_first,age_last,mid_day
MCV2,ZAF,2012,0.53,,,,
MCV2,ZAF,2013,0.5,,,,
MCV2,ZAF,2014,0.55,,,,
MCV2,ZAF,2015,0.59,,,,
MCV2,ZAF,2016,0.63,,,,
MCV2,ZAF,2017,0.53,,,,
MCV2,ZAF,2018,0.5,,,,
MCV2,ZAF,2019,0.5086,,,,
MCV2,ZAF,2020,0.5171,,,,
MCV2,ZAF,2021,0.5257,,,,
MCV2,ZAF,2022,0.5342,,,,
MCV2,ZAF,2023,0.5427,,,,
MCV2,ZAF,2024,0.5512,,,,
MCV2,ZMB,2014,0.33,,,,
MCV2,ZMB,2015,0.47,,,,
MCV2,ZMB,2016,0.58,,,,
MCV2,ZMB,2017,0.64,,,,
MCV2,ZMB,2018,0.65,,,,
MCV2,ZMB,2019,0.6813,,,,
MCV2,ZMB,2020,0.711,,,,
MCV2,ZMB,2021,0.739,,,,
MCV2,ZMB,2022,0.7652,,,,
MCV2,ZMB,2023,0.7895,,,,
MCV2,ZMB,2024,0.8119,,,,
MCV2,ZWE,2016,0.63,,,,
MCV2,ZWE,2017,0.78,,,,
MCV2,ZWE,2018,0.78,,,,
MCV2,ZWE,2019,0.8004,,,,
MCV2,ZWE,2020,0.8193,,,,
MCV2,ZWE,2021,0.8368,,,,
MCV2,ZWE,2022,0.8529,,,,
MCV2,ZWE,2023,0.8676,,,,
MCV2,ZWE,2024,0.8811,,,,
SIA,AFG,1994,0.90460978,0.90460978,38,38,180
SIA,AFG,1995,0.09324756,0.09324756,1,2,180
SIA,AFG,1995,0.41939217,0.41939217,38,38,180
SIA,AFG,1996,0.14086366,0.14086366,1,2,180
SIA,AFG,1999,0.02332775,0.02332775,1,2,180
SIA,AFG,2002,0.87698451,0.87698451,1,14,180
SIA,AFG,2003,1,1,1,5,180
SIA,AFG,2006,0.29444847,0.29444847,1,5,180
SIA,AFG,2007,0.41882294,0.41882294,1,5,180
SIA,AFG,2009,1,1,1,3,180
SIA,AFG,2011,0.06039127,0.06039127,1,5,180
SIA,AFG,2011,0.10072186,0.10072186,6,10,180
SIA,AFG,2012,0.56645655,0.56645655,1,10,180
SIA,AFG,2013,0.16235288,0.16235288,1,5,180
SIA,AFG,2014,0.06316113,0.06316113,1,5,180
SIA,AFG,2014,0.03065344,0.03065344,6,10,180
SIA,AFG,2015,1,1,1,5,180
SIA,AFG,2016,0.22853625,0.22853625,1,10,180
SIA,AFG,2017,0.09114594,0.09114594,1,5,180
SIA,AFG,2018,1,1,1,10,180
SIA,AGO,1997,0.0571486,0.0571486,1,5,180
SIA,AGO,1999,0.01203129,0.01203129,1,5,180
SIA,AGO,2003,0.92974745,0.92974745,1,14,180
SIA,AGO,2006,0.87866898,0.87866898,1,5,180
SIA,AGO,2009,0.84305906,0.84305906,1,5,180
SIA,AGO,2011,1,1,1,5,180
SIA,AGO,2014,1,1,1,9,180
SIA,AGO,2017,0.95566899,0.95566899,1,14,180
SIA,AGO,2018,0.90496214,0.90496214,1,14,180
SIA,AGO,2019,0.03014096,0.03014096,0,5,180
SIA,AGO,2020,0.8999998,0.8999998,1,4,180
SIA,ALB,2000,0.95647789,0.95647789,1,14,180
SIA,ALB,2001,0.0453653,0.0453653,16,35,180
SIA,ALB,2002,0.92878928,0.92878928,16,35,180
SIA,ALB,2003,0.18296466,0.18296466,17,24,180
SIA,ALB,2017,0.00476584,0.00476584,0,0,180
SIA,ARE,1998,0.22566289,0.22566289,1,5,180
SIA,ARE,1999,0.1077404,0.1077404,1,5,180
SIA,ARE,1999,0.12898258,0.12898258,6,18,180
SIA,ARE,2015,0.28627537,0.28627537,1,18,180
SIA,ARE,2016,0.06834893,0.06834893,19,34,180
SIA,ARG,1993,0.49788672,0.49788672,1,14,180
SIA,ARG,2005,0.37517129,0.37517129,1,4,180
SIA,ARG,2006,0.22325119,0.22325119,15,39,180
SIA,ARG,2008,0.24117091,0.24117091,19,36,180
SIA,ARG,2009,0.4884867,0.4884867,1,4,180
SIA,ARG,2014,0.40427996,0.40427996,1,4,180
SIA,ARG,2018,0.42475146,0.42475146,1,4,180
SIA,ARG,2019,0.04782548,0.04782548,0,0,180
SIA,ARG,2019,0.08099694,0.08099694,1,1,180
SIA,ARG,2019,0.03317146,0.03317146,2,4,180
SIA,ARG,2019,0.00059611,0.00059611,5,6,180
SIA,ARM,2007,0.85326045,0.85326045,6,27,180
SIA,ARM,2008,0.12359324,0.12359324,2,4,180
SIA,ARM,2009,1,1,3,4,180
SIA,AUS,1998,0.3178467,0.3178467,5,12,180
SIA,AZE,2004,0.12888232,0.12888232,11,15,180
SIA,AZE,2006,0.80731237,0.80731237,7,22,180
SIA,AZE,2006,0.53010551,0.53010551,23,23,180
SIA,AZE,2006,0.25289865,0.25289865,24,35,180
SIA,AZE,2014,0.25557557,0.25557557,10,14,180
SIA,AZE,2015,0.00085424,0.00085424,18,60,180
SIA,BDI,2001,0.58123837,0.58123837,1,15,180
SIA,BDI,2002,0.91713133,0.91713133,1,14,180
SIA,BDI,2003,0.00210499,0.00210499,6,14,180
SIA,BDI,2004,0.05713357,0.05713357,0,1,180
SIA,BDI,2005,0.04374086,0.04374086,0,1,180
SIA,BDI,2006,0.94674063,0.94674063,1,5,180
SIA,BDI,2009,0.91256109,0.91256109,1,5,180
SIA,BDI,2010,0.20263111,0.20263111,1,5,180
SIA,BDI,2010,0.10790503,0.10790503,6,14,180
SIA,BDI,2011,0.07897178,0.07897178,1,14,180
SIA,BDI,2012,0.8949255,0.8949255,1,5,180
SIA,BDI,2013,0.11824237,0.11824237,2,2,180
SIA,BDI,2014,0.04423775,0.04423775,2,2,180
SIA,BDI,2015,0.03085212,0.03085212,2,2,180
SIA,BDI,2016,0.04039868,0.04039868,2,2,180
SIA,BDI,2017,0.89970878,0.89970878,1,14,180
SIA,BDI,2018,0.03196091,0.03196091,2,2,180
SIA,BDI,2019,0.00810485,0.00810485,0,1,180
SIA,BDI,2020,0.10056688,0.10056688,0,0,180
SIA,BDI,2020,0.11413824,0.11413824,1,5,180
SIA,BDI,2020,0.01357136,0.01357136,6,14,180
SIA,BDI,2022,0.38437705,0.38437705,1,5,180
SIA,BEN,1999,0.03183071,0.03183071,1,1,180
SIA,BEN,2000,0.03112044,0.03112044,1,1,180
SIA,BEN,2001,0.16226294,0.16226294,1,14,180
SIA,BEN,2003,0.7444811,0.7444811,1,14,180
SIA,BEN,2005,0.85506056,0.85506056,1,5,180
SIA,BEN,2008,0.88656712,0.88656712,1,5,180
SIA,BEN,2011,0.91206213,0.91206213,1,5,180
SIA,BEN,2014,1,1,1,9,180
SIA,BEN,2015,0.14171045,0.14171045,1,9,180
SIA,BEN,2019,0.57239385,0.57239385,1,14,180
SIA,BFA,1998,0.05163356,0.05163356,1,5,180
SIA,BFA,1999,0.28862504,0.28862504,1,5,180
SIA,BFA,2000,0.2320505,0.2320505,1,5,180
SIA,BFA,2001,0.96976362,0.96976362,1,14,180
SIA,BFA,2004,1,1,1,5,180
SIA,BFA,2007,1,1,1,5,180
SIA,BFA,2009,0.59730084,0.59730084,1,14,180
SIA,BFA,2011,1,1,1,5,180
SIA,BFA,2012,0.00214516,0.00214516,1,100,180
SIA,BFA,2014,1,1,1,14,180
SIA,BFA,2018,0.16087765,0.16087765,0,5,180
SIA,BFA,2019,0.47673596,0.47673596,1,5,180
SIA,BGD,2001,0.11383541,0.11383541,1,3,180
SIA,BGD,2005,0.04280138,0.04280138,1,10,180
SIA,BGD,2006,1,1,1,10,180
SIA,BGD,2010,1,1,1,5,180
SIA,BGD,2014,1,1,1,14,180
SIA,BGD,2016,0.00856708,0.00856708,1,4,180
SIA,BGD,2017,0.00487414,0.00487414,0,15,180
SIA,BGD,2017,0.05783999,0.05783999,1,5,180
SIA,BGD,2020,0.41411184,0.41411184,1,10,180
SIA,BGD,2021,0.20810525,0.20810525,1,10,180
SIA,BGR,2009,0.02570966,0.02570966,1,20,180
SIA,BGR,2019,0.01131806,0.01131806,1,8,180
SIA,BHR,1997,0.15628222,0.15628222,1,3,180
SIA,BHR,1997,0.26253318,0.26253318,4,4,180
SIA,BHR,1997,0.10625096,0.10625096,5,40,180
SIA,BHR,1998,0.37976227,0.37976227,6,18,180
SIA,BHR,1999,0.31281343,0.31281343,1,7,180
SIA,BHR,2003,0.003452,0.003452,4,40,180
SIA,BHR,2006,0.00123919,0.00123919,4,40,180
SIA,BHR,2007,0.00175902,0.00175902,4,40,180
SIA,BHR,2019,0.3364432,0.3364432,0,0,180
SIA,BLR,2012,0.02222477,0.02222477,20,29,180
SIA,BLR,2014,0.00065801,0.00065801,20,45,180
SIA,BLR,2015,0.00088446,0.00088446,20,45,180
SIA,BLR,2019,0.48969801,0.48969801,0,0,180
SIA,BLZ,2004,0.36942305,0.36942305,5,35,180
SIA,BLZ,2005,0.18040672,0.18040672,3,35,180
SIA,BLZ,2008,0.00553092,0.00553092,1,5,180
SIA,BLZ,2010,0.03149292,0.03149292,1,2,180
SIA,BOL,1994,0.49108167,0.49108167,1,14,180
SIA,BOL,2002,0.08267459,0.08267459,0,2,180
SIA,BOL,2003,0.95253778,0.95253778,1,4,180
SIA,BOL,2004,0.08200309,0.08200309,1,2,180
SIA,BOL,2005,0.09329239,0.09329239,1,2,180
SIA,BOL,2006,1,1,15,39,180
SIA,BOL,2007,0.98277974,0.98277974,2,15,180
SIA,BOL,2018,0.00345479,0.00345479,1,4,180
SIA,BOL,2019,0.01422795,0.01422795,1,1,180
SIA,BOL,2019,0.03229975,0.03229975,2,4,180
SIA,BOL,2021,0.4776645,0.4776645,1,5,180
SIA,BRA,1992,0.46604457,0.46604457,1,14,180
SIA,BRA,1995,0.18356948,0.18356948,1,5,180
SIA,BRA,1997,0.17384935,0.17384935,0,0,180
SIA,BRA,1997,0.26070833,0.26070833,1,5,180
SIA,BRA,2000,0.59136087,0.59136087,1,4,180
SIA,BRA,2001,0.08067471,0.08067471,12,39,180
SIA,BRA,2002,0.08531116,0.08531116,12,39,180
SIA,BRA,2004,0.47699858,0.47699858,1,4,180
SIA,BRA,2008,0.52445506,0.52445506,20,39,180
SIA,BRA,2011,0.38783485,0.38783485,1,7,180
SIA,BRA,2014,0.4114452,0.4114452,1,4,180
SIA,BRA,2018,0.37446816,0.37446816,1,5,180
SIA,BRA,2019,0.02098751,0.02098751,0,5,180
SIA,BRA,2019,0.01901984,0.01901984,15,19,180
SIA,BRA,2019,0.05312397,0.05312397,20,29,180
SIA,BRA,2020,0.40936018,0.40936018,0,4,180
SIA,BRA,2020,0.41038592,0.41038592,5,5,180
SIA,BRA,2020,0.40294382,0.40294382,6,15,180
SIA,BRA,2020,0.00102574,0.00102574,16,19,180
SIA,BRB,2007,0.01309795,0.01309795,0,0,180
SIA,BRB,2014,0.00024811,0.00024811,0,5,180
SIA,BTN,1995,0.16365926,0.16365926,1,15,180
SIA,BTN,2000,0.91000191,0.91000191,0,14,180
SIA,BTN,2006,0.62251307,0.62251307,1,44,180
SIA,BTN,2016,0.00844479,0.00844479,1,4,180
SIA,BTN,2017,0.99,0.99,0,0,180
SIA,BTN,2017,0.23822908,0.23822908,1,40,180
SIA,BTN,2018,0.01232074,0.01232074,1,45,180
SIA,BWA,1997,0.28056604,0.28056604,1,14,180
SIA,BWA,1998,0.1981021,0.1981021,1,14,180
SIA,BWA,2005,0.38293757,0.38293757,1,5,180
SIA,BWA,2009,0.38695955,0.38695955,1,5,180
SIA,BWA,2013,0.36239905,0.36239905,1,5,180
SIA,BWA,2016,0.45791514,0.45791514,1,14,180
SIA,BWA,2021,0.36548798,0.36548798,1,5,180
SIA,CAF,1998,0.04200378,0.04200378,1,5,180
SIA,CAF,2005,0.69518946,0.69518946,1,15,180
SIA,CAF,2006,0.29576866,0.29576866,1,15,180
SIA,CAF,2008,0.97404178,0.97404178,1,5,180
SIA,CAF,2011,0.8813164,0.8813164,1,4,180
SIA,CAF,2013,0.22953643,0.22953643,1,5,180
SIA,CAF,2015,0.00677182,0.00677182,0,10,180
SIA,CAF,2016,0.5481173,0.5481173,1,10,180
SIA,CAF,2017,0.01909522,0.01909522,0,14,180
SIA,CAF,2019,0.99,0.99,0,5,180
SIA,CAF,2020,0.89999846,0.89999846,1,4,180
SIA,CHL,1992,0.501959,0.501959,1,14,180
SIA,CHL,1996,0.63190147,0.63190147,1,4,180
SIA,CHL,2007,0.2325373,0.2325373,19,29,180
SIA,CHL,2015,0.42400619,0.42400619,1,5,180
SIA,CHL,2020,0.11962818,0.11962818,1,6,180
SIA,CHL,2021,0.12079814,0.12079814,1,6,180
SIA,CHN,1998,0.00134667,0.00134667,1,19,180
SIA,CHN,1999,0.00169132,0.00169132,1,7,180
SIA,CHN,2003,0.00341774,0.00341774,0,12,180
SIA,CHN,2004,0.03359306,0.03359306,0,12,180
SIA,CHN,2005,0.01232898,0.01232898,0,0,180
SIA,CHN,2005,0.01346611,0.01346611,1,14,180
SIA,CHN,2005,0.00437828,0.00437828,15,25,180
SIA,CHN,2006,0.02235314,0.02235314,0,14,180
SIA,CHN,2007,0.07736692,0.07736692,0,14,180
SIA,CHN,2008,0.117664,0.117664,0,6,180
SIA,CHN,2008,0.13563823,0.13563823,7,14,180
SIA,CHN,2009,0.1931416,0.1931416,0,14,180
SIA,CHN,2010,1,1,0,4,180
SIA,CIV,2003,0.05686624,0.05686624,1,14,180
SIA,CIV,2005,1,1,1,14,180
SIA,CIV,2008,0.97187323,0.97187323,1,5,180
SIA,CIV,2011,1,1,1,5,180
SIA,CIV,2014,1,1,1,9,180
SIA,CIV,2017,1,1,1,14,180
SIA,CIV,2018,0.66108676,0.66108676,1,14,180
SIA,CIV,2021,0.73285702,0.73285702,1,5,180
SIA,CMR,1999,0.02143661,0.02143661,1,5,180
SIA,CMR,2001,0.71226674,0.71226674,1,5,180
SIA,CMR,2001,0.42453348,0.42453348,6,14,180
SIA,CMR,2002,0.68073856,0.68073856,1,14,180
SIA,CMR,2006,0.41467503,0.41467503,1,5,180
SIA,CMR,2007,0.5679973,0.5679973,1,5,180
SIA,CMR,2009,1,1,1,5,180
SIA,CMR,2010,0.01355075,0.01355075,1,5,180
SIA,CMR,2011,0.00461371,0.00461371,1,5,180
SIA,CMR,2012,1,1,1,5,180
SIA,CMR,2015,0.99813739,0.99813739,1,14,180
SIA,CMR,2018,0.00918904,0.00918904,1,5,180
SIA,CMR,2019,0.402321,0.402321,1,4,180
SIA,CMR,2019,0.40334658,0.40334658,5,5,180
SIA,CMR,2019,0.00102558,0.00102558,6,14,180
SIA,CMR,2020,0.04661707,0.04661707,0,2,180
SIA,CMR,2021,0.05074482,0.05074482,0,9,180
SIA,COD,1996,0.13347206,0.13347206,1,5,180
SIA,COD,1997,0.06181059,0.06181059,1,3,180
SIA,COD,1999,0.23041221,0.23041221,1,5,180
SIA,COD,2000,0.16879407,0.16879407,1,5,180
SIA,COD,2002,0.25399815,0.25399815,1,15,180
SIA,COD,2003,0.00478693,0.00478693,1,15,180
SIA,COD,2004,0.36956149,0.36956149,1,15,180
SIA,COD,2005,0.28949915,0.28949915,1,15,180
SIA,COD,2006,0.24683617,0.24683617,1,5,180
SIA,COD,2006,0.27981442,0.27981442,6,15,180
SIA,COD,2007,0.35996659,0.35996659,1,5,180
SIA,COD,2008,0.25942029,0.25942029,1,5,180
SIA,COD,2009,0.21528299,0.21528299,1,5,180
SIA,COD,2010,0.10867035,0.10867035,1,5,180
SIA,COD,2011,0.16482322,0.16482322,1,5,180
SIA,COD,2012,0.0324934,0.0324934,1,5,180
SIA,COD,2012,0.01025463,0.01025463,6,14,180
SIA,COD,2013,0.18464573,0.18464573,1,9,180
SIA,COD,2013,0.03751926,0.03751926,10,14,180
SIA,COD,2014,0.17770246,0.17770246,1,9,180
SIA,COD,2014,0.04839605,0.04839605,10,10,180
SIA,COD,2015,0.05581949,0.05581949,0,5,180
SIA,COD,2015,0.03472768,0.03472768,6,10,180
SIA,COD,2015,0.03293565,0.03293565,11,14,180
SIA,COD,2015,0.03211417,0.03211417,15,15,180
SIA,COD,2016,0.3901209,0.3901209,1,5,180
SIA,COD,2017,0.81669368,0.81669368,1,4,180
SIA,COD,2019,0.01160996,0.01160996,0,5,180
SIA,COD,2020,0.03939302,0.03939302,0,0,180
SIA,COD,2020,0.03235047,0.03235047,1,5,180
SIA,COD,2020,0.00412212,0.00412212,6,10,180
SIA,COD,2020,0.00348786,0.00348786,11,14,180
SIA,COG,2004,1,1,1,14,180
SIA,COG,2005,0.00695149,0.00695149,0,14,180
SIA,COG,2007,1,1,1,5,180
SIA,COG,2010,0.85110722,0.85110722,1,5,180
SIA,COG,2011,0.14356253,0.14356253,1,2,180
SIA,COG,2011,0.21942518,0.21942518,3,5,180
SIA,COG,2013,0.98580776,0.98580776,1,5,180
SIA,COG,2016,0.19052477,0.19052477,0,5,180
SIA,COG,2019,0.52766774,0.52766774,1,14,180
SIA,COG,2020,0.04302677,0.04302677,0,1,180
SIA,COK,1998,0.48335947,0.48335947,1,14,180
SIA,COK,2006,0.30436212,0.30436212,1,35,180
SIA,COL,1993,0.48631321,0.48631321,1,14,180
SIA,COL,1995,0.29403587,0.29403587,1,4,180
SIA,COL,2002,0.52722999,0.52722999,1,4,180
SIA,COL,2003,0.1886591,0.1886591,0,1,180
SIA,COL,2004,0.00004436,0.00004436,0,1,180
SIA,COL,2005,0.02088146,0.02088146,0,1,180
SIA,COL,2005,0.541203,0.541203,14,39,180
SIA,COL,2006,0.07909626,0.07909626,1,6,180
SIA,COL,2010,0.50284838,0.50284838,1,8,180
SIA,COL,2011,0.18640466,0.18640466,10,19,180
SIA,COL,2021,0.34846208,0.34846208,1,10,180
SIA,COM,2003,0.06058173,0.06058173,1,5,180
SIA,COM,2005,0.46136298,0.46136298,1,14,180
SIA,COM,2006,0.35575026,0.35575026,1,15,180
SIA,COM,2007,0.88454007,0.88454007,1,15,180
SIA,COM,2010,0.74592416,0.74592416,1,4,180
SIA,COM,2013,0.78311323,0.78311323,1,5,180
SIA,COM,2016,0.7126259,0.7126259,1,5,180
SIA,COM,2019,0.18131696,0.18131696,0,14,180
SIA,COM,2021,0.47758334,0.47758334,1,14,180
SIA,CPV,2005,0.86641659,0.86641659,1,5,180
SIA,CPV,2009,0.79428234,0.79428234,1,5,180
SIA,CPV,2013,0.94141028,0.94141028,1,24,180
SIA,CPV,2018,0.41059673,0.41059673,1,5,180
SIA,CRI,2001,0.49009675,0.49009675,15,39,180
SIA,CRI,2002,0.38347979,0.38347979,1,4,180
SIA,CRI,2018,0.10236174,0.10236174,1,10,180
SIA,CRI,2019,0.3091989,0.3091989,1,10,180
SIA,CUB,1987,0.52074845,0.52074845,1,14,180
SIA,CUB,2002,0.89333656,0.89333656,4,9,180
SIA,CUB,2007,0.97295101,0.97295101,12,24,180
SIA,CYP,2004,0.27583804,0.27583804,6,6,180
SIA,CYP,2005,0.28329818,0.28329818,6,6,180
SIA,CYP,2006,0.01756086,0.01756086,6,6,180
SIA,CYP,2006,0.01538613,0.01538613,11,12,180
SIA,CYP,2006,0.01981164,0.01981164,17,17,180
SIA,CYP,2007,0.01761658,0.01761658,6,6,180
SIA,CYP,2007,0.00902491,0.00902491,11,12,180
SIA,CYP,2007,0.00552953,0.00552953,17,17,180
SIA,CYP,2010,0.01336013,0.01336013,0,0,180
SIA,CYP,2011,0.01656041,0.01656041,0,0,180
SIA,CYP,2012,0.00598918,0.00598918,0,0,180
SIA,CYP,2013,0.0146495,0.0146495,0,0,180
SIA,CYP,2014,0.01714318,0.01714318,0,0,180
SIA,CYP,2015,0.25362264,0.25362264,0,0,180
SIA,CYP,2015,0.12003297,0.12003297,9,9,180
SIA,CYP,2016,0.30172665,0.30172665,0,0,180
SIA,CYP,2016,0.14903284,0.14903284,9,9,180
SIA,CYP,2017,0.24982767,0.24982767,0,0,180
SIA,CYP,2017,0.10999795,0.10999795,9,9,180
SIA,CYP,2018,0.32148254,0.32148254,0,0,180
SIA,CYP,2018,0.13549921,0.13549921,9,9,180
SIA,DJI,2002,0.70766391,0.70766391,1,5,180
SIA,DJI,2003,0.75439922,0.75439922,1,5,180
SIA,DJI,2005,0.63178008,0.63178008,1,15,180
SIA,DJI,2006,0.14877604,0.14877604,1,15,180
SIA,DJI,2007,0.076138,0.076138,1,5,180
SIA,DJI,2008,0.65632032,0.65632032,1,15,180
SIA,DJI,2011,0.13428264,0.13428264,1,2,180
SIA,DJI,2012,0.99369365,0.99369365,1,5,180
SIA,DJI,2012,0.12964011,0.12964011,6,15,180
SIA,DJI,2015,1,1,1,14,180
SIA,DJI,2015,0.93192902,0.93192902,15,15,180
SIA,DJI,2015,0.86385804,0.86385804,16,25,180
SIA,DJI,2017,0.05185423,0.05185423,4,8,180
SIA,DJI,2018,0.41546472,0.41546472,0,5,180
SIA,DJI,2020,0.44282008,0.44282008,0,15,180
SIA,DMA,2019,0.05228031,0.05228031,1,2,180
SIA,DNK,2012,0.01004024,0.01004024,38,38,180
SIA,DOM,1993,0.40873297,0.40873297,1,14,180
SIA,DOM,1998,0.39594793,0.39594793,1,5,180
SIA,DOM,2003,0.32164075,0.32164075,0,3,180
SIA,DOM,2004,0.52714557,0.52714557,1,4,180
SIA,DOM,2004,0.22106427,0.22106427,5,9,180
SIA,DOM,2006,0.46032272,0.46032272,7,39,180
SIA,DOM,2010,0.48220521,0.48220521,1,8,180
SIA,DOM,2015,0.44812213,0.44812213,1,4,180
SIA,DZA,1996,0.16827689,0.16827689,1,4,180
SIA,DZA,1997,0.17596927,0.17596927,1,4,180
SIA,DZA,2003,0.47974642,0.47974642,1,14,180
SIA,DZA,2007,0.15377496,0.15377496,0,0,180
SIA,DZA,2011,0.08892512,0.08892512,0,0,180
SIA,DZA,2013,0.25110504,0.25110504,6,6,180
SIA,DZA,2014,0.07093618,0.07093618,1,4,180
SIA,DZA,2017,0.24629939,0.24629939,6,14,180
SIA,DZA,2018,0.11777091,0.11777091,6,14,180
SIA,DZA,2019,0.11263602,0.11263602,6,14,180
SIA,ECU,2002,0.45884995,0.45884995,0,14,180
SIA,ECU,2003,0.01041104,0.01041104,2,4,180
SIA,ECU,2004,0.44765681,0.44765681,16,39,180
SIA,ECU,2008,0.46614504,0.46614504,1,6,180
SIA,ECU,2009,0.01417049,0.01417049,1,2,180
SIA,ECU,2011,0.49344014,0.49344014,7,7,180
SIA,ECU,2012,0.28164891,0.28164891,0,14,180
SIA,ECU,2018,0.01720828,0.01720828,1,53,180
SIA,ECU,2019,0.03187628,0.03187628,2,7,180
SIA,EGY,1998,0.0884436,0.0884436,0,5,180
SIA,EGY,2000,0.55696803,0.55696803,6,11,180
SIA,EGY,2001,0.16065144,0.16065144,6,11,180
SIA,EGY,2002,0.6320909,0.6320909,3,5,180
SIA,EGY,2008,0.99819494,0.99819494,10,20,180
SIA,EGY,2009,1,1,2,11,180
SIA,EGY,2015,1,1,1,10,180
SIA,EGY,2016,0.11170016,0.11170016,4,4,180
SIA,EGY,2016,0.03761369,0.03761369,11,20,180
SIA,EGY,2020,0.51689946,0.51689946,1,6,180
